Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.17.0.2-200.175.2.130-80-48966-6,200.175.2.130,48966,172.17.0.2,80,6,12/1/2020 1:15,555,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3603.603604,555.0,0.0,555.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1801.801802,1801.801802,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48970-6,200.175.2.130,48970,172.17.0.2,80,6,12/1/2020 1:15,9243,2,5,483,1803,483,0,241.5,341.5325753,1803,0,360.6,806.3261127000001,247322.298,757.3298712999999,1540.5,2483.7533489999996,6064.0,20.0,113.0,113.0,0.0,113.0,113.0,9243.0,2310.75,2906.502867,6197.0,24.0,0,0,0,0,64,176,216.37996319999996,540.949908,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,0,0,2,326.57142860000005,241.5,360.6,0,0,0,0,0,0,2,483,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48970-6,200.175.2.130,48970,172.17.0.2,80,6,12/1/2020 1:15,127,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15748.0315,127.0,0.0,127.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,7874.015748000001,7874.015748000001,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48972-6,200.175.2.130,48972,172.17.0.2,80,6,12/1/2020 1:15,6187,2,5,483,1803,483,0,241.5,341.5325753,1803,0,360.6,806.3261127000001,369484.4028,1131.404558,1031.166667,1552.430535,3788.0,25.0,143.0,143.0,0.0,143.0,143.0,6187.0,1546.75,1783.3600079999999,3788.0,28.0,0,0,0,0,64,176,323.2584451,808.1461128,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,0,0,2,326.57142860000005,241.5,360.6,0,0,0,0,0,0,2,483,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48972-6,200.175.2.130,48972,172.17.0.2,80,6,12/1/2020 1:15,145,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13793.10345,145.0,0.0,145.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,6896.551723999999,6896.551723999999,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48976-6,200.175.2.130,48976,172.17.0.2,80,6,12/1/2020 1:15,5485,2,5,484,1803,484,0,242.0,342.23968210000004,1803,0,360.6,806.3261127000001,416955.3327,1276.20784,914.1666667000002,1334.5264949999998,3126.0,22.0,124.0,124.0,0.0,124.0,124.0,5485.0,1371.25,1526.952384,3126.0,26.0,0,0,0,0,64,176,364.6308113,911.5770282999999,0,1803,285.875,635.9771868,404466.9821,0,1,0,0,0,0,0,0,2,326.7142857,242.0,360.6,0,0,0,0,0,0,2,484,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48976-6,200.175.2.130,48976,172.17.0.2,80,6,12/1/2020 1:15,549,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3642.98725,549.0,0.0,549.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1821.493625,1821.493625,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48980-6,200.175.2.130,48980,172.17.0.2,80,6,12/1/2020 1:15,9612,2,5,485,1803,485,0,242.5,342.9467889,1803,0,360.6,806.3261127000001,238035.7886,728.2563462,1602.0,2445.5684,6032.0,35.0,267.0,267.0,0.0,267.0,267.0,9612.0,2403.0,2831.792012,6032.0,35.0,0,0,0,0,64,176,208.0732418,520.1831045,0,1803,286.0,636.0217876,404523.7143,0,1,0,0,0,0,0,0,2,326.85714289999993,242.5,360.6,0,0,0,0,0,0,2,485,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48980-6,200.175.2.130,48980,172.17.0.2,80,6,12/1/2020 1:15,5573,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,358.8731383,5573.0,0.0,5573.0,5573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,179.43656919999998,179.43656919999998,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48984-6,200.175.2.130,48984,172.17.0.2,80,6,12/1/2020 1:15,4940,2,5,483,1803,483,0,241.5,341.5325753,1803,0,360.6,806.3261127000001,462753.0364,1417.0040490000001,823.3333332999999,1223.5743810000001,2892.0,17.0,96.0,96.0,0.0,96.0,96.0,4940.0,1235.0,1397.2747279999999,2892.0,23.0,0,0,0,0,64,176,404.8582996,1012.145749,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,0,0,2,326.57142860000005,241.5,360.6,0,0,0,0,0,0,2,483,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48984-6,200.175.2.130,48984,172.17.0.2,80,6,12/1/2020 1:15,589,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3395.585739,589.0,0.0,589.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1697.792869,1697.792869,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48986-6,200.175.2.130,48986,172.17.0.2,80,6,12/1/2020 1:15,4686,2,5,482,1803,482,0,241.0,340.8254685,1803,0,360.6,806.3261127000001,487622.7059,1493.8113529999998,781.0,1145.466543,2694.0,21.0,106.0,106.0,0.0,106.0,106.0,4686.0,1171.5,1312.775558,2694.0,26.0,0,0,0,0,64,176,426.8032437,1067.0081089999999,0,1803,285.625,635.8885656,404354.2679,0,1,0,0,0,0,0,0,2,326.42857139999995,241.0,360.6,0,0,0,0,0,0,2,482,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48986-6,200.175.2.130,48986,172.17.0.2,80,6,12/1/2020 1:15,123,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16260.1626,123.0,0.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,8130.081301,8130.081301,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48990-6,200.175.2.130,48990,172.17.0.2,80,6,12/1/2020 1:15,6948,2,5,485,1803,485,0,242.5,342.9467889,1803,0,360.6,806.3261127000001,329303.3967,1007.484168,1158.0,1606.469421,3723.0,30.0,263.0,263.0,0.0,263.0,263.0,6948.0,1737.0,1872.884584,3723.0,30.0,0,0,0,0,64,176,287.8526195,719.6315486000001,0,1803,286.0,636.0217876,404523.7143,0,1,0,0,0,0,0,0,2,326.85714289999993,242.5,360.6,0,0,0,0,0,0,2,485,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48990-6,200.175.2.130,48990,172.17.0.2,80,6,12/1/2020 1:15,163,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12269.93865,163.0,0.0,163.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,6134.969325,6134.969325,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48994-6,200.175.2.130,48994,172.17.0.2,80,6,12/1/2020 1:15,3174,2,5,485,1803,485,0,242.5,342.9467889,1803,0,360.6,806.3261127000001,720856.9628,2205.41903,529.0,756.5582595,1730.0,15.0,73.0,73.0,0.0,73.0,73.0,3174.0,793.5,864.5725341,1730.0,21.0,0,0,0,0,64,176,630.1197227000001,1575.299307,0,1803,286.0,636.0217876,404523.7143,0,1,0,0,0,0,0,0,2,326.85714289999993,242.5,360.6,0,0,0,0,0,0,2,485,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48994-6,200.175.2.130,48994,172.17.0.2,80,6,12/1/2020 1:15,85,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23529.41176,85.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,11764.70588,11764.70588,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48998-6,200.175.2.130,48998,172.17.0.2,80,6,12/1/2020 1:15,7413,2,5,480,1803,480,0,240.0,339.411255,1803,0,360.6,806.3261127000001,307972.4808,944.2870633,1235.5,1934.7787210000001,4773.0,25.0,137.0,137.0,0.0,137.0,137.0,7413.0,1853.25,2226.435473,4773.0,28.0,0,0,0,0,64,176,269.79630380000003,674.4907595,0,1803,285.375,635.8007183999999,404242.5536,0,1,0,0,0,0,0,0,2,326.14285710000007,240.0,360.6,0,0,0,0,0,0,2,480,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48998-6,200.175.2.130,48998,172.17.0.2,80,6,12/1/2020 1:15,596,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3355.7046979999996,596.0,0.0,596.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1677.8523489999998,1677.8523489999998,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-49002-6,200.175.2.130,49002,172.17.0.2,80,6,12/1/2020 1:15,5277,2,5,483,1803,483,0,241.5,341.5325753,1803,0,360.6,806.3261127000001,433200.6822,1326.511275,879.5,1241.529661,2759.0,20.0,141.0,141.0,0.0,141.0,141.0,5277.0,1319.25,1424.685784,2759.0,25.0,0,0,0,0,64,176,379.0032215,947.5080537999999,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,0,0,2,326.57142860000005,241.5,360.6,0,0,0,0,0,0,2,483,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-49002-6,200.175.2.130,49002,172.17.0.2,80,6,12/1/2020 1:15,265,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7547.169811,265.0,0.0,265.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,3773.584906,3773.584906,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-49006-6,200.175.2.130,49006,172.17.0.2,80,6,12/1/2020 1:15,8432,2,5,491,1803,491,0,245.5,347.1894296,1803,0,360.6,806.3261127000001,272058.8235,830.170778,1405.333333,2343.813104,5858.0,17.0,80.0,80.0,0.0,80.0,80.0,8432.0,2108.0,2749.641552,5955.0,17.0,0,0,0,0,64,176,237.1916509,592.9791271,0,1803,286.75,636.2934521000001,404869.3571,0,1,0,0,0,0,0,0,2,327.7142857,245.5,360.6,0,0,0,0,0,0,2,491,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-49006-6,200.175.2.130,49006,172.17.0.2,80,6,12/1/2020 1:15,170,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11764.70588,170.0,0.0,170.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,5882.352940999999,5882.352940999999,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-49008-6,200.175.2.130,49008,172.17.0.2,80,6,12/1/2020 1:15,10074,2,5,483,1803,483,0,241.5,341.5325753,1803,0,360.6,806.3261127000001,226920.7862,694.8580504,1679.0,3035.5072059999998,7680.0,22.0,122.0,122.0,0.0,122.0,122.0,10074.0,2518.5,3567.9396950000005,7680.0,25.0,0,0,0,0,64,176,198.5308716,496.3271789,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,0,0,2,326.57142860000005,241.5,360.6,0,0,0,0,0,0,2,483,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-49008-6,200.175.2.130,49008,172.17.0.2,80,6,12/1/2020 1:15,3038,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,658.3278472999999,3038.0,0.0,3038.0,3038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,329.1639236,329.1639236,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-49012-6,200.175.2.130,49012,172.17.0.2,80,6,12/1/2020 1:15,7921,2,5,483,1803,483,0,241.5,341.5325753,1803,0,360.6,806.3261127000001,288599.9243,883.7268022,1320.166667,1877.961918,4673.0,28.0,590.0,590.0,0.0,590.0,590.0,7921.0,1980.25,2268.206983,4673.0,40.0,0,0,0,0,64,176,252.49337200000002,631.2334301,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,0,0,2,326.57142860000005,241.5,360.6,0,0,0,0,0,0,2,483,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-49012-6,200.175.2.130,49012,172.17.0.2,80,6,12/1/2020 1:15,344,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5813.953488,344.0,0.0,344.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2906.976744,2906.976744,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-49016-6,200.175.2.130,49016,172.17.0.2,80,6,12/1/2020 1:15,8395,2,5,484,1803,484,0,242.0,342.23968210000004,1803,0,360.6,806.3261127000001,272424.0619,833.8296605,1399.166667,2245.608462,5611.0,29.0,165.0,165.0,0.0,165.0,165.0,8395.0,2098.75,2598.159012,5611.0,32.0,0,0,0,0,64,176,238.23704590000003,595.5926147000001,0,1803,285.875,635.9771868,404466.9821,0,1,0,0,0,0,0,0,2,326.7142857,242.0,360.6,0,0,0,0,0,0,2,484,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-49016-6,200.175.2.130,49016,172.17.0.2,80,6,12/1/2020 1:15,605,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3305.785124,605.0,0.0,605.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1652.892562,1652.892562,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-49020-6,200.175.2.130,49020,172.17.0.2,80,6,12/1/2020 1:15,4145,2,5,485,1803,485,0,242.5,342.9467889,1803,0,360.6,806.3261127000001,551990.3498,1688.7816649999997,690.8333332999999,997.5488793,2353.0,18.0,106.0,106.0,0.0,106.0,106.0,4145.0,1036.25,1143.287475,2353.0,22.0,0,0,0,0,64,176,482.50904699999995,1206.272618,0,1803,286.0,636.0217876,404523.7143,0,1,0,0,0,0,0,0,2,326.85714289999993,242.5,360.6,0,0,0,0,0,0,2,485,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-49020-6,200.175.2.130,49020,172.17.0.2,80,6,12/1/2020 1:15,352,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5681.818182,352.0,0.0,352.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2840.909091,2840.909091,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-49024-6,200.175.2.130,49024,172.17.0.2,80,6,12/1/2020 1:15,14304,2,5,483,1803,483,0,241.5,341.5325753,1803,0,360.6,806.3261127000001,159815.4362,489.3736018,2384.0,2770.320054,6703.0,34.0,4268.0,4268.0,0.0,4268.0,4268.0,14304.0,3576.0,4003.871044,7367.0,34.0,0,0,0,0,64,176,139.8210291,349.5525727,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,0,0,2,326.57142860000005,241.5,360.6,0,0,0,0,0,0,2,483,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-49024-6,200.175.2.130,49024,172.17.0.2,80,6,12/1/2020 1:15,698,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2865.3295129999997,698.0,0.0,698.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1432.6647560000001,1432.6647560000001,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-49028-6,200.175.2.130,49028,172.17.0.2,80,6,12/1/2020 1:16,7784,2,5,482,1803,482,0,241.0,340.8254685,1803,0,360.6,806.3261127000001,293550.8736,899.2805755,1297.333333,1937.0564949999998,4533.0,26.0,120.0,120.0,0.0,120.0,120.0,7784.0,1946.0,2252.976846,4699.0,26.0,0,0,0,0,64,176,256.93730730000004,642.3432682,0,1803,285.625,635.8885656,404354.2679,0,1,0,0,0,0,0,0,2,326.42857139999995,241.0,360.6,0,0,0,0,0,0,2,482,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-49028-6,200.175.2.130,49028,172.17.0.2,80,6,12/1/2020 1:16,135,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14814.81481,135.0,0.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,7407.407407,7407.407407,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-49032-6,200.175.2.130,49032,172.17.0.2,80,6,12/1/2020 1:16,5106,2,5,485,1803,485,0,242.5,342.9467889,1803,0,360.6,806.3261127000001,448100.2742,1370.936154,851.0,1217.809016,2852.0,20.0,105.0,105.0,0.0,105.0,105.0,5106.0,1276.5,1380.717326,2852.0,25.0,0,0,0,0,64,176,391.69604389999995,979.2401097000001,0,1803,286.0,636.0217876,404523.7143,0,1,0,0,0,0,0,0,2,326.85714289999993,242.5,360.6,0,0,0,0,0,0,2,485,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-49032-6,200.175.2.130,49032,172.17.0.2,80,6,12/1/2020 1:16,106,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18867.92453,106.0,0.0,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,9433.962264,9433.962264,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-49036-6,200.175.2.130,49036,172.17.0.2,80,6,12/1/2020 1:16,7327,2,5,485,1803,485,0,242.5,342.9467889,1803,0,360.6,806.3261127000001,312269.6875,955.3705472999999,1221.166667,2184.6044420000003,5490.0,16.0,71.0,71.0,0.0,71.0,71.0,7327.0,1831.75,2604.2446600000003,5577.0,18.0,0,0,0,0,64,176,272.9630135,682.4075337999999,0,1803,286.0,636.0217876,404523.7143,0,1,0,0,0,0,0,0,2,326.85714289999993,242.5,360.6,0,0,0,0,0,0,2,485,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-49036-6,200.175.2.130,49036,172.17.0.2,80,6,12/1/2020 1:16,197,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10152.284259999999,197.0,0.0,197.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,5076.142132,5076.142132,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-49040-6,200.175.2.130,49040,172.17.0.2,80,6,12/1/2020 1:16,7650,2,5,480,1803,480,0,240.0,339.411255,1803,0,360.6,806.3261127000001,298431.3725,915.0326797,1275.0,1863.4293120000002,3876.0,22.0,120.0,120.0,0.0,120.0,120.0,7650.0,1912.5,2128.460555,4018.0,41.0,0,0,0,0,64,176,261.4379085,653.5947712000001,0,1803,285.375,635.8007183999999,404242.5536,0,1,0,0,0,0,0,0,2,326.14285710000007,240.0,360.6,0,0,0,0,0,0,2,480,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-49040-6,200.175.2.130,49040,172.17.0.2,80,6,12/1/2020 1:16,326,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6134.969325,326.0,0.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,3067.4846629999997,3067.4846629999997,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-49044-6,200.175.2.130,49044,172.17.0.2,80,6,12/1/2020 1:16,4134,2,5,483,1803,483,0,241.5,341.5325753,1803,0,360.6,806.3261127000001,552975.3266,1693.275278,689.0,1064.972112,2585.0,14.0,72.0,72.0,0.0,72.0,72.0,4134.0,1033.5,1222.140336,2585.0,20.0,0,0,0,0,64,176,483.7929366,1209.482342,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,0,0,2,326.57142860000005,241.5,360.6,0,0,0,0,0,0,2,483,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
