Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.3.130-200.175.2.130-80-57758-6,200.175.2.130,57758,192.168.3.130,80,6,09/01/2020 19:47,1809492,4,4,51.0,0.0,30,0,12.75,15.17399091,0,0,0.0,0.0,28.18470598,4.42113035,258498.8571,679040.6073,1798405.0,16.0,1802011.0,600670.3333,1037283.979,1798421.0,46.0,11087.0,3695.666667,3749.51868,7522.0,28.0,0,0,0,0,128,144,2.210565175,2.210565175,0,30,5.666666667,11.46734494,131.5,0,1,0,0,0,0,0,0,1,6.375,12.75,0.0,0,0,0,0,0,0,4,51,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57756-6,200.175.2.130,57756,192.168.3.130,80,6,09/01/2020 19:47,1818058,4,4,51.0,0.0,30,0,12.75,15.17399091,0,0,0.0,0.0,28.05191034,4.40029966,259722.5714,681485.4694,1805171.0,15.0,1810541.0,603513.6667,1040683.579,1805188.0,145.0,12887.0,4295.666667,3888.966487,7646.0,31.0,0,0,0,0,128,144,2.20014983,2.20014983,0,30,5.666666667,11.46734494,131.5,0,1,0,0,0,0,0,0,1,6.375,12.75,0.0,0,0,0,0,0,0,4,51,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57754-6,200.175.2.130,57754,192.168.3.130,80,6,09/01/2020 19:47,1828129,4,4,50.0,0.0,30,0,12.5,15.0,0,0,0.0,0.0,27.35036751,4.376058801,261161.2857,683507.9662,1811185.0,7.0,1818475.0,606158.3333,1043604.427,1811202.0,98.0,16944.0,5648.0,5054.618383,9766.0,7.0,0,0,0,0,128,144,2.188029401,2.188029401,0,30,5.555555556,11.30388331,127.7777778,0,1,0,0,0,0,0,0,1,6.25,12.5,0.0,0,0,0,0,0,0,4,50,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57752-6,200.175.2.130,57752,192.168.3.130,80,6,09/01/2020 19:47,1835312,4,4,50.0,0.0,30,0,12.5,15.0,0,0,0.0,0.0,27.2433243,4.358931887,262187.4286,686314.0298,1818575.0,12.0,1828446.0,609482.0,1047155.694,1818620.0,12.0,16737.0,5579.0,5019.24307,9835.0,44.0,0,0,0,0,128,144,2.179465944,2.179465944,0,30,5.555555556,11.30388331,127.7777778,0,1,0,0,0,0,0,0,1,6.25,12.5,0.0,0,0,0,0,0,0,4,50,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57750-6,200.175.2.130,57750,192.168.3.130,80,6,09/01/2020 19:47,1842222,4,4,51.0,0.0,30,0,12.75,15.17399091,0,0,0.0,0.0,27.68395991,4.342581947,263174.5714,691754.8667,1831918.0,17.0,1836641.0,612213.6667,1056311.928,1831935.0,164.0,10304.0,3434.666667,3015.374161,5754.0,26.0,0,0,0,0,128,144,2.171290974,2.171290974,0,30,5.666666667,11.46734494,131.5,0,1,0,0,0,0,0,0,1,6.375,12.75,0.0,0,0,0,0,0,0,4,51,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57748-6,200.175.2.130,57748,192.168.3.130,80,6,09/01/2020 19:47,1845799,4,4,51.0,0.0,30,0,12.75,15.17399091,0,0,0.0,0.0,27.63031078,4.334166396,263685.5714,694868.5727,1839496.0,14.0,1842601.0,614200.3333,1061156.382,1839517.0,70.0,6303.0,2101.0,1795.461222,3250.0,32.0,0,0,0,0,128,144,2.167083198,2.167083198,0,30,5.666666667,11.46734494,131.5,0,1,0,0,0,0,0,0,1,6.375,12.75,0.0,0,0,0,0,0,0,4,51,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57746-6,200.175.2.130,57746,192.168.3.130,80,6,09/01/2020 19:47,1854092,4,4,50.0,0.0,30,0,12.5,15.0,0,0,0.0,0.0,26.9673781,4.314780496,264870.2857,696016.4163,1843278.0,14.0,1849661.0,616553.6667,1062393.224,1843296.0,575.0,10814.0,3604.666667,3134.469865,5794.0,14.0,0,0,0,0,128,144,2.157390248,2.157390248,0,30,5.555555556,11.30388331,127.7777778,0,1,0,0,0,0,0,0,1,6.25,12.5,0.0,0,0,0,0,0,0,4,50,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57744-6,200.175.2.130,57744,192.168.3.130,80,6,09/01/2020 19:47,1861691,4,4,51.0,0.0,30,0,12.75,15.17399091,0,0,0.0,0.0,27.39444945,4.297168542,265955.8571,698430.8881,1849837.0,9.0,1854972.0,618324.0,1066543.129,1849860.0,670.0,11854.0,3951.333333,3724.530351,7411.0,9.0,0,0,0,0,128,144,2.148584271,2.148584271,0,30,5.666666667,11.46734494,131.5,0,1,0,0,0,0,0,0,1,6.375,12.75,0.0,0,0,0,0,0,0,4,51,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57742-6,200.175.2.130,57742,192.168.3.130,80,6,09/01/2020 19:47,1868605,4,4,51.0,0.0,30,0,12.75,15.17399091,0,0,0.0,0.0,27.29308762,4.281268647,266943.5714,701800.2638,1858467.0,11.0,1862215.0,620738.3333,1071921.595,1858485.0,49.0,10138.0,3379.333333,3225.09726,6439.0,11.0,0,0,0,0,128,144,2.140634323,2.140634323,0,30,5.666666667,11.46734494,131.5,0,1,0,0,0,0,0,0,1,6.375,12.75,0.0,0,0,0,0,0,0,4,51,4,0,-1,181,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57740-6,200.175.2.130,57740,192.168.3.130,80,6,09/01/2020 19:47,1875713,4,4,50.0,0.0,30,0,12.5,15.0,0,0,0.0,0.0,26.65653008,4.265044812,267959.0,703087.3126,1862396.0,10.0,1869166.0,623055.3333,1073336.505,1862432.0,148.0,13317.0,4439.0,3835.908367,6700.0,10.0,0,0,0,0,128,144,2.132522406,2.132522406,0,30,5.555555556,11.30388331,127.7777778,0,1,0,0,0,0,0,0,1,6.25,12.5,0.0,0,0,0,0,0,0,4,50,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57738-6,200.175.2.130,57738,192.168.3.130,80,6,09/01/2020 19:47,1883466,4,4,51.0,0.0,30,0,12.75,15.17399091,0,0,0.0,0.0,27.07773859,4.247488407,269066.5714,705680.3598,1869382.0,9.0,1876188.0,625396.0,1077350.154,1869407.0,100.0,14084.0,4694.666667,4072.588162,7383.0,9.0,0,0,0,0,128,144,2.123744204,2.123744204,0,30,5.666666667,11.46734494,131.5,0,1,0,0,0,0,0,0,1,6.375,12.75,0.0,0,0,0,0,0,0,4,51,4,0,-1,181,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57736-6,200.175.2.130,57736,192.168.3.130,80,6,09/01/2020 19:47,1887752,4,4,50.0,0.0,30,0,12.5,15.0,0,0,0.0,0.0,26.48653001,4.237844802,269678.8571,708511.4383,1876420.0,20.0,1884223.0,628074.3333,1081122.713,1876441.0,453.0,11332.0,3777.333333,3646.571175,7302.0,20.0,0,0,0,0,128,144,2.118922401,2.118922401,0,30,5.555555556,11.30388331,127.7777778,0,1,0,0,0,0,0,0,1,6.25,12.5,0.0,0,0,0,0,0,0,4,50,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57734-6,200.175.2.130,57734,192.168.3.130,80,6,09/01/2020 19:47,1896462,4,4,51.0,0.0,30,0,12.75,15.17399091,0,0,0.0,0.0,26.89218134,4.218381386,270923.1429,711493.506,1884424.0,17.0,1888393.0,629464.3333,1086845.955,1884444.0,62.0,12038.0,4012.666667,4050.393355,8123.0,25.0,0,0,0,0,128,144,2.109190693,2.109190693,0,30,5.666666667,11.46734494,131.5,0,1,0,0,0,0,0,0,1,6.375,12.75,0.0,0,0,0,0,0,0,4,51,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57732-6,200.175.2.130,57732,192.168.3.130,80,6,09/01/2020 19:47,1900943,4,4,50.0,0.0,30,0,12.5,15.0,0,0,0.0,0.0,26.30273501,4.208437602,271563.2857,713006.6303,1888495.0,9.0,1897016.0,632338.6667,1087895.018,1888523.0,214.0,12448.0,4149.333333,4141.500493,8292.0,9.0,0,0,0,0,128,144,2.104218801,2.104218801,0,30,5.555555556,11.30388331,127.7777778,0,1,0,0,0,0,0,0,1,6.25,12.5,0.0,0,0,0,0,0,0,4,50,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57730-6,200.175.2.130,57730,192.168.3.130,80,6,09/01/2020 19:47,1905201,4,4,50.0,0.0,30,0,12.5,15.0,0,0,0.0,0.0,26.24395011,4.199032018,272171.5714,716567.4439,1897189.0,13.0,1901602.0,633867.3333,1094087.513,1897209.0,363.0,8012.0,2670.666667,2301.609509,4003.0,13.0,0,0,0,0,128,144,2.099516009,2.099516009,0,30,5.555555556,11.30388331,127.7777778,0,1,0,0,0,0,0,0,1,6.25,12.5,0.0,0,0,0,0,0,0,4,50,4,0,-1,181,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57728-6,200.175.2.130,57728,192.168.3.130,80,6,09/01/2020 19:47,1909406,4,4,51.0,0.0,30,0,12.75,15.17399091,0,0,0.0,0.0,26.70987731,4.189784676,272772.2857,718317.7543,1901759.0,7.0,1905588.0,635196.0,1096904.922,1901791.0,99.0,7647.0,2549.0,2203.798312,3922.0,7.0,0,0,0,0,128,144,2.094892338,2.094892338,0,30,5.666666667,11.46734494,131.5,0,1,0,0,0,0,0,0,1,6.375,12.75,0.0,0,0,0,0,0,0,4,51,4,0,-1,181,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57726-6,200.175.2.130,57726,192.168.3.130,80,6,09/01/2020 19:47,1912362,4,4,51.0,0.0,30,0,12.75,15.17399091,0,0,0.0,0.0,26.66859099,4.18330839,273194.5714,719888.7106,1905745.0,11.0,1909726.0,636575.3333,1099165.046,1905780.0,120.0,6617.0,2205.666667,1977.231988,3848.0,11.0,0,0,0,0,128,144,2.091654195,2.091654195,0,30,5.666666667,11.46734494,131.5,0,1,0,0,0,0,0,0,1,6.375,12.75,0.0,0,0,0,0,0,0,4,51,4,0,-1,181,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57724-6,200.175.2.130,57724,192.168.3.130,80,6,09/01/2020 19:47,1915989,4,4,51.0,0.0,30,0,12.75,15.17399091,0,0,0.0,0.0,26.61810689,4.175389316,273712.7143,721914.2172,1910858.0,9.0,1913013.0,637671.0,1102630.07,1910878.0,56.0,5131.0,1710.333333,1548.071811,3036.0,9.0,0,0,0,0,128,144,2.087694658,2.087694658,0,30,5.666666667,11.46734494,131.5,0,1,0,0,0,0,0,0,1,6.375,12.75,0.0,0,0,0,0,0,0,4,51,4,0,-1,181,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57722-6,200.175.2.130,57722,192.168.3.130,80,6,09/01/2020 19:47,1922726,4,4,51.0,0.0,30,0,12.75,15.17399091,0,0,0.0,0.0,26.52484025,4.160759255,274675.1429,722800.2791,1913824.0,18.0,1916623.0,638874.3333,1104155.166,1913842.0,80.0,8902.0,2967.333333,3088.125699,6180.0,21.0,0,0,0,0,128,144,2.080379628,2.080379628,0,30,5.666666667,11.46734494,131.5,0,1,0,0,0,0,0,0,1,6.375,12.75,0.0,0,0,0,0,0,0,4,51,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57720-6,200.175.2.130,57720,192.168.3.130,80,6,09/01/2020 19:47,1930135,4,4,51.0,0.0,30,0,12.75,15.17399091,0,0,0.0,0.0,26.42302222,4.1447878,275733.5714,723627.6572,1916752.0,7.0,1923204.0,641068.0,1104793.616,1916769.0,192.0,13383.0,4461.0,3883.206278,7136.0,7.0,0,0,0,0,128,144,2.0723939,2.0723939,0,30,5.666666667,11.46734494,131.5,0,1,0,0,0,0,0,0,1,6.375,12.75,0.0,0,0,0,0,0,0,4,51,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57718-6,200.175.2.130,57718,192.168.3.130,80,6,09/01/2020 19:47,1934104,4,4,50.0,0.0,30,0,12.5,15.0,0,0,0.0,0.0,25.85176392,4.136282227,276300.5714,726350.8735,1923499.0,7.0,1930976.0,643658.6667,1108399.952,1923523.0,422.0,10605.0,3535.0,3518.042638,7043.0,7.0,0,0,0,0,128,144,2.068141113,2.068141113,0,30,5.555555556,11.30388331,127.7777778,0,1,0,0,0,0,0,0,1,6.25,12.5,0.0,0,0,0,0,0,0,4,50,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57716-6,200.175.2.130,57716,192.168.3.130,80,6,09/01/2020 19:47,1944178,4,4,50.0,0.0,30,0,12.5,15.0,0,0,0.0,0.0,25.71780979,4.114849566,277739.7143,729211.3707,1931417.0,12.0,1934757.0,644919.0,1114154.103,1931432.0,53.0,12761.0,4253.666667,4806.963941,9475.0,12.0,0,0,0,0,128,144,2.057424783,2.057424783,0,30,5.555555556,11.30388331,127.7777778,0,1,0,0,0,0,0,0,1,6.25,12.5,0.0,0,0,0,0,0,0,4,50,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57714-6,200.175.2.130,57714,192.168.3.130,80,6,09/01/2020 19:47,1952683,4,4,50.0,0.0,30,0,12.5,15.0,0,0,0.0,0.0,25.60579469,4.096927151,278954.7143,731654.0221,1938180.0,11.0,1948432.0,649477.3333,1116069.212,1938202.0,3688.0,14503.0,4834.333333,4236.3716,7952.0,11.0,0,0,0,0,128,144,2.048463576,2.048463576,0,30,5.555555556,11.30388331,127.7777778,0,1,0,0,0,0,0,0,1,6.25,12.5,0.0,0,0,0,0,0,0,4,50,4,0,-1,181,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57712-6,200.175.2.130,57712,192.168.3.130,80,6,09/01/2020 19:47,1958686,4,4,51.0,0.0,30,0,12.75,15.17399091,0,0,0.0,0.0,26.03786416,4.084370849,279812.2857,735890.0939,1948649.0,16.0,1954660.0,651553.3333,1123332.34,1948665.0,1757.0,10037.0,3345.666667,2977.153394,5779.0,26.0,0,0,0,0,128,144,2.042185424,2.042185424,0,30,5.666666667,11.46734494,131.5,0,1,0,0,0,0,0,0,1,6.375,12.75,0.0,0,0,0,0,0,0,4,51,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57710-6,200.175.2.130,57710,192.168.3.130,80,6,09/01/2020 19:47,1965151,4,4,50.0,0.0,30,0,12.5,15.0,0,0,0.0,0.0,25.44333743,4.070933989,280735.8571,738848.3002,1956280.0,6.0,1962150.0,654050.0,1127780.736,1956296.0,497.0,8871.0,2957.0,2718.741805,5360.0,6.0,0,0,0,0,128,144,2.035466995,2.035466995,0,30,5.555555556,11.30388331,127.7777778,0,1,0,0,0,0,0,0,1,6.25,12.5,0.0,0,0,0,0,0,0,4,50,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57708-6,200.175.2.130,57708,192.168.3.130,80,6,09/01/2020 19:47,1969042,4,4,51.0,0.0,30,0,12.75,15.17399091,0,0,0.0,0.0,25.90092035,4.062889466,281291.7143,741333.2795,1962474.0,9.0,1965372.0,655124.0,1132228.582,1962508.0,65.0,6568.0,2189.333333,1942.62254,3736.0,9.0,0,0,0,0,128,144,2.031444733,2.031444733,0,30,5.666666667,11.46734494,131.5,0,1,0,0,0,0,0,0,1,6.375,12.75,0.0,0,0,0,0,0,0,4,51,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57706-6,200.175.2.130,57706,192.168.3.130,80,6,09/01/2020 19:47,1975645,4,4,51.0,0.0,30,0,12.75,15.17399091,0,0,0.0,0.0,25.8143543,4.049310478,282235.0,742491.0294,1966038.0,13.0,1969492.0,656497.3333,1134108.703,1966052.0,145.0,9607.0,3202.333333,3129.551459,6284.0,27.0,0,0,0,0,128,144,2.024655239,2.024655239,0,30,5.666666667,11.46734494,131.5,0,1,0,0,0,0,0,0,1,6.375,12.75,0.0,0,0,0,0,0,0,4,51,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57704-6,200.175.2.130,57704,192.168.3.130,80,6,09/01/2020 19:47,1980610,4,4,51.0,0.0,30,0,12.75,15.17399091,0,0,0.0,0.0,25.74964279,4.039159653,282944.2857,743757.3367,1969617.0,9.0,1976111.0,658703.6667,1135302.528,1969633.0,70.0,10993.0,3664.333333,3295.196706,6407.0,9.0,0,0,0,0,128,144,2.019579826,2.019579826,0,30,5.666666667,11.46734494,131.5,0,1,0,0,0,0,0,0,1,6.375,12.75,0.0,0,0,0,0,0,0,4,51,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57702-6,200.175.2.130,57702,192.168.3.130,80,6,09/01/2020 19:47,1983865,4,4,50.0,0.0,30,0,12.5,15.0,0,0,0.0,0.0,25.20332785,4.032532456,283409.2857,747552.4122,1978697.0,13.0,1981200.0,660400.0,1141695.492,1978716.0,354.0,5168.0,1722.666667,1537.256756,3011.0,21.0,0,0,0,0,128,144,2.016266228,2.016266228,0,30,5.555555556,11.30388331,127.7777778,0,1,0,0,0,0,0,0,1,6.25,12.5,0.0,0,0,0,0,0,0,4,50,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57700-6,200.175.2.130,57700,192.168.3.130,80,6,09/01/2020 19:47,1989926,4,4,50.0,0.0,30,0,12.5,15.0,0,0,0.0,0.0,25.1265625,4.020249999,284275.1429,748364.4037,1981399.0,9.0,1984121.0,661373.6667,1143206.454,1981434.0,105.0,8527.0,2842.333333,2961.94435,5918.0,9.0,0,0,0,0,128,144,2.010125,2.010125,0,30,5.555555556,11.30388331,127.7777778,0,1,0,0,0,0,0,0,1,6.25,12.5,0.0,0,0,0,0,0,0,4,50,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57698-6,200.175.2.130,57698,192.168.3.130,80,6,09/01/2020 19:47,1996116,4,4,50.0,0.0,30,0,12.5,15.0,0,0,0.0,0.0,25.04864447,4.007783115,285159.4286,750330.9358,1986742.0,10.0,1990158.0,663386.0,1146074.982,1986758.0,34.0,9374.0,3124.666667,3001.285947,5998.0,10.0,0,0,0,0,128,144,2.003891557,2.003891557,0,30,5.555555556,11.30388331,127.7777778,0,1,0,0,0,0,0,0,1,6.25,12.5,0.0,0,0,0,0,0,0,4,50,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57696-6,200.175.2.130,57696,192.168.3.130,80,6,09/01/2020 19:47,1999813,4,4,50.0,0.0,30,0,12.5,15.0,0,0,0.0,0.0,25.00233772,4.000374035,285687.5714,751954.6968,1990954.0,20.0,1996413.0,665471.0,1147922.153,1990974.0,147.0,8859.0,2953.0,2678.218998,5281.0,26.0,0,0,0,0,128,144,2.000187017,2.000187017,0,30,5.555555556,11.30388331,127.7777778,0,1,0,0,0,0,0,0,1,6.25,12.5,0.0,0,0,0,0,0,0,4,50,4,0,-1,181,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57694-6,200.175.2.130,57694,192.168.3.130,80,6,09/01/2020 19:47,2003500,4,4,50.0,0.0,30,0,12.5,15.0,0,0,0.0,0.0,24.95632643,3.993012229,286214.2857,754723.7006,1997764.0,9.0,2000172.0,666724.0,1152727.157,1997778.0,41.0,5736.0,1912.0,1724.122675,3370.0,9.0,0,0,0,0,128,144,1.996506114,1.996506114,0,30,5.555555556,11.30388331,127.7777778,0,1,0,0,0,0,0,0,1,6.25,12.5,0.0,0,0,0,0,0,0,4,50,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57692-6,200.175.2.130,57692,192.168.3.130,80,6,09/01/2020 19:47,2008377,4,4,51.0,0.0,30,0,12.75,15.17399091,0,0,0.0,0.0,25.39363874,3.983315881,286911.0,755780.8085,2000856.0,9.0,2003957.0,667985.6667,1154312.636,2000870.0,68.0,7521.0,2507.0,2284.781828,4491.0,9.0,0,0,0,0,128,144,1.991657941,1.991657941,0,30,5.666666667,11.46734494,131.5,0,1,0,0,0,0,0,0,1,6.375,12.75,0.0,0,0,0,0,0,0,4,51,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57690-6,200.175.2.130,57690,192.168.3.130,80,6,09/01/2020 19:47,2013616,4,4,51.0,0.0,30,0,12.75,15.17399091,0,0,0.0,0.0,25.3275699,3.972952142,287659.4286,757797.9016,2006180.0,7.0,2009460.0,669820.0,1157342.718,2006204.0,907.0,7436.0,2478.666667,2544.917353,5091.0,7.0,0,0,0,0,128,144,1.986476071,1.986476071,0,30,5.666666667,11.46734494,131.5,0,1,0,0,0,0,0,0,1,6.375,12.75,0.0,0,0,0,0,0,0,4,51,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57688-6,200.175.2.130,57688,192.168.3.130,80,6,09/01/2020 19:47,2029680,4,4,51.0,0.0,30,0,12.75,15.17399091,0,0,0.0,0.0,25.12711363,3.941508021,289954.2857,758645.7381,2010351.0,9.0,2013791.0,671263.6667,1159705.624,2010375.0,46.0,19329.0,6443.0,8399.314972,15945.0,9.0,0,0,0,0,128,144,1.97075401,1.97075401,0,30,5.666666667,11.46734494,131.5,0,1,0,0,0,0,0,0,1,6.375,12.75,0.0,0,0,0,0,0,0,4,51,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57686-6,200.175.2.130,57686,192.168.3.130,80,6,09/01/2020 19:47,2034389,4,4,51.0,0.0,30,0,12.75,15.17399091,0,0,0.0,0.0,25.06895191,3.932384613,290627.0,759884.5459,2013832.0,8.0,2029899.0,676633.0,1158090.596,2013849.0,34.0,20557.0,6852.333333,8254.964829,16020.0,8.0,0,0,0,0,128,144,1.966192306,1.966192306,0,30,5.666666667,11.46734494,131.5,0,1,0,0,0,0,0,0,1,6.375,12.75,0.0,0,0,0,0,0,0,4,51,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57684-6,200.175.2.130,57684,192.168.3.130,80,6,09/01/2020 19:47,2041271,4,4,50.0,0.0,30,0,12.5,15.0,0,0,0.0,0.0,24.49454286,3.919126858,291610.1429,767576.7429,2032302.0,11.0,2034704.0,678234.6667,1172689.322,2032339.0,26.0,8969.0,2989.666667,3323.326245,6581.0,23.0,0,0,0,0,128,144,1.959563429,1.959563429,0,30,5.555555556,11.30388331,127.7777778,0,1,0,0,0,0,0,0,1,6.25,12.5,0.0,0,0,0,0,0,0,4,50,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57682-6,200.175.2.130,57682,192.168.3.130,80,6,09/01/2020 19:47,2064968,4,4,50.0,0.0,30,0,12.5,15.0,0,0,0.0,0.0,24.21345028,3.874152045,294995.4286,767783.1103,2036057.0,13.0,2041651.0,680550.3333,1173925.466,2036079.0,43.0,28911.0,9637.0,12205.69216,23366.0,13.0,0,0,0,0,128,144,1.937076022,1.937076022,0,30,5.555555556,11.30388331,127.7777778,0,1,0,0,0,0,0,0,1,6.25,12.5,0.0,0,0,0,0,0,0,4,50,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57680-6,200.175.2.130,57680,192.168.3.130,80,6,09/01/2020 19:47,2069859,4,4,50.0,0.0,30,0,12.5,15.0,0,0,0.0,0.0,24.1562348,3.864997567,295694.1429,778240.7327,2060572.0,8.0,2065433.0,688477.6667,1188286.019,2060590.0,307.0,9287.0,3095.666667,2675.923454,4741.0,8.0,0,0,0,0,128,144,1.932498784,1.932498784,0,30,5.555555556,11.30388331,127.7777778,0,1,0,0,0,0,0,0,1,6.25,12.5,0.0,0,0,0,0,0,0,4,50,4,0,-1,215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
